,Unnamed: 0,date,umpire,home,away,home_team_runs,away_team_runs,pitches_called,incorrect_calls,expected_incorrect_calls,correct_calls,expected_correct_calls,correct_calls_above_expected,accuracy,expected_accuracy,accuracy_above_expected,consistency,favor_home,total_run_impact,expected_consistency,expected_consistency,games_umpired,experience
1511,1511,4/6/2023,Cory Blaser,COL,WSH,1,0,114,9,10.4,105,103.6,1.4,92.1,90.8,1.3,92.1,0.83,1.09,93.11666666666667,93.11666666666667,24,Rookie
1512,1512,4/1/2023,Cory Blaser,CHC,MIL,1,3,156,13,10.8,143,145.2,-2.2,91.7,93.1,-1.4,92.9,0.19,1.41,93.11666666666667,93.11666666666667,24,Rookie
1513,1513,9/26/2023,Alex Tosi,LAA,TEX,9,3,159,9,8.9,150,150.1,-0.1,94.3,94.4,0,93.1,0.37,1.51,94.13548387096772,94.13548387096773,31,Rookie
1514,1514,9/24/2023,Alex Tosi,TB,TOR,5,9,148,7,10.9,141,137.1,3.9,95.3,92.6,2.6,93.2,0,0.68,94.13548387096772,94.13548387096773,31,Rookie
1515,1515,9/19/2023,Alex Tosi,CIN,MIN,0,7,191,6,10.4,185,180.6,4.4,96.9,94.6,2.3,94.2,0.43,0.91,94.13548387096772,94.13548387096773,31,Rookie
1516,1516,9/15/2023,Alex Tosi,STL,PHI,4,5,200,9,12,191,188,3,95.5,94,1.5,94,1.3,1.3,94.13548387096772,94.13548387096773,31,Rookie
1517,1517,9/12/2023,Alex Tosi,BOS,NYY,2,3,157,8,11.4,149,145.6,3.4,94.9,92.8,2.1,94.3,-0.24,0.74,94.13548387096772,94.13548387096773,31,Rookie
1518,1518,8/30/2023,Alex Tosi,LAD,AZ,7,0,153,8,10.5,145,142.5,2.5,94.8,93.2,1.6,95.4,0.07,0.67,94.13548387096772,94.13548387096773,31,Rookie
1519,1519,8/26/2023,Alex Tosi,SF,ATL,3,7,156,7,9.7,149,146.3,2.7,95.5,93.8,1.8,94.2,-0.09,1.01,94.13548387096772,94.13548387096773,31,Rookie
1520,1520,8/21/2023,Alex Tosi,SD,MIA,6,2,170,13,15,157,155,2,92.4,91.2,1.2,88.8,0.31,2.27,94.13548387096772,94.13548387096773,31,Rookie
1521,1521,8/16/2023,Alex Tosi,COL,AZ,7,9,189,9,15.7,180,173.3,6.7,95.2,91.7,3.6,93.1,0.22,0.74,94.13548387096772,94.13548387096773,31,Rookie
1522,1522,8/5/2023,Alex Tosi,NYY,HOU,3,1,150,7,11.2,143,138.8,4.2,95.3,92.5,2.8,91.3,0.98,1.14,94.13548387096772,94.13548387096773,31,Rookie
1523,1523,8/1/2023,Alex Tosi,WSH,MIL,4,6,171,9,11.3,162,159.7,2.3,94.7,93.4,1.4,96.5,0.14,1.08,94.13548387096772,94.13548387096773,31,Rookie
1524,1524,7/28/2023,Alex Tosi,CWS,CLE,3,0,138,13,8.1,125,129.9,-4.9,90.6,94.1,-3.5,92.8,1.25,1.95,94.13548387096772,94.13548387096773,31,Rookie
1525,1525,7/24/2023,Alex Tosi,DET,SF,5,1,116,5,8.9,111,107.1,3.9,95.7,92.3,3.4,94.8,-0.2,0.36,94.13548387096772,94.13548387096773,31,Rookie
1526,1526,7/19/2023,Alex Tosi,STL,MIA,6,4,144,12,9.3,132,134.7,-2.7,91.7,93.6,-1.9,91.7,0.19,1.27,94.13548387096772,94.13548387096773,31,Rookie
1527,1527,7/15/2023,Alex Tosi,NYM,LAD,1,5,153,6,9.2,147,143.8,3.2,96.1,94,2.1,94.1,-0.07,0.61,94.13548387096772,94.13548387096773,31,Rookie
1528,1528,7/1/2023,Alex Tosi,TOR,BOS,6,7,166,6,11.7,160,154.3,5.7,96.4,92.9,3.5,95.2,-0.51,0.65,94.13548387096772,94.13548387096773,31,Rookie
1529,1529,6/26/2023,Alex Tosi,ATL,MIN,4,1,141,3,11,138,130,8,97.9,92.2,5.6,94.3,0.33,0.33,94.13548387096772,94.13548387096773,31,Rookie
1530,1530,6/23/2023,Alex Tosi,MIA,PIT,1,3,122,3,5,119,117,2,97.5,95.9,1.6,98.4,0.1,0.26,94.13548387096772,94.13548387096773,31,Rookie
1531,1531,6/19/2023,Alex Tosi,CIN,COL,5,4,157,8,7.6,149,149.4,-0.4,94.9,95.1,-0.2,94.3,-0.24,1.86,94.13548387096772,94.13548387096773,31,Rookie
1532,1532,6/11/2023,Alex Tosi,NYY,BOS,2,3,138,7,9,131,129,2,94.9,93.5,1.5,95.7,-0.06,0.62,94.13548387096772,94.13548387096773,31,Rookie
1533,1533,6/6/2023,Alex Tosi,SD,SEA,1,4,166,7,9.4,159,156.6,2.4,95.8,94.3,1.5,96.4,-0.09,0.87,94.13548387096772,94.13548387096773,31,Rookie
1534,1534,5/31/2023,Alex Tosi,LAD,WSH,6,10,169,7,12.2,162,156.8,5.2,95.9,92.8,3.1,95.3,0.16,0.7,94.13548387096772,94.13548387096773,31,Rookie
1535,1535,5/27/2023,Alex Tosi,OAK,HOU,3,6,163,10,12,153,151,2,93.9,92.6,1.2,93.3,0.07,1.35,94.13548387096772,94.13548387096773,31,Rookie
1536,1536,5/22/2023,Alex Tosi,MIN,SF,1,4,180,9,9.2,171,170.8,0.2,95,94.9,0.1,95,0.25,1.63,94.13548387096772,94.13548387096773,31,Rookie
1537,1537,5/10/2023,Alex Tosi,BAL,TB,2,1,141,5,8.2,136,132.8,3.2,96.5,94.2,2.3,97.9,0.25,0.49,94.13548387096772,94.13548387096773,31,Rookie
1538,1538,5/6/2023,Alex Tosi,CIN,CWS,5,3,128,7,10.3,121,117.7,3.3,94.5,92,2.6,92.2,-0.12,0.96,94.13548387096772,94.13548387096773,31,Rookie
1539,1539,5/2/2023,Alex Tosi,WSH,CHC,4,1,138,10,11.3,128,126.7,1.3,92.8,91.8,0.9,92.8,-0.83,1.15,94.13548387096772,94.13548387096773,31,Rookie
1540,1540,4/21/2023,Alex Tosi,PHI,COL,4,3,142,7,8.7,135,133.3,1.7,95.1,93.9,1.2,92.3,-0.02,0.68,94.13548387096772,94.13548387096773,31,Rookie
1541,1541,4/18/2023,Alex Tosi,DET,CLE,4,3,139,3,6.3,136,132.7,3.3,97.8,95.5,2.4,95.7,0.02,0.14,94.13548387096772,94.13548387096773,31,Rookie
1542,1542,4/12/2023,Alex Tosi,SF,LAD,5,10,209,14,11.3,195,197.7,-2.7,93.3,94.6,-1.3,93.8,1.08,1.7,94.13548387096772,94.13548387096773,31,Rookie
1543,1543,4/2/2023,Alex Tosi,KC,MIN,4,7,153,6,10.4,147,142.6,4.4,96.1,93.2,2.9,94.1,-0.24,1.1,94.13548387096772,94.13548387096773,31,Rookie
1544,1544,9/26/2023,David Rackley,SEA,HOU,6,2,135,8,7.1,127,127.9,-0.9,94.1,94.8,-0.7,94.1,-0.21,0.95,93.62,93.61999999999999,30,Rookie
1545,1545,9/15/2023,David Rackley,NYM,CIN,3,5,159,8,9,151,150,1,95,94.4,0.6,91.8,0.11,1.03,93.62,93.61999999999999,30,Rookie
1546,1546,9/11/2023,David Rackley,PHI,ATL,7,5,139,8,5.9,131,133.1,-2.1,94.2,95.8,-1.5,95.7,-0.64,0.88,93.62,93.61999999999999,30,Rookie
1547,1547,9/8/2023,David Rackley,WSH,LAD,5,8,174,10,11.6,164,162.4,1.6,94.3,93.3,0.9,92,0,1.58,93.62,93.61999999999999,30,Rookie
1548,1548,8/27/2023,David Rackley,CWS,OAK,6,1,143,11,7.4,132,135.6,-3.6,92.3,94.8,-2.5,95.8,0.96,1.62,93.62,93.61999999999999,30,Rookie
1549,1549,8/23/2023,David Rackley,LAA,CIN,3,7,181,9,10,172,171,1,95,94.5,0.5,92.3,-0.37,1.57,93.62,93.61999999999999,30,Rookie
1550,1550,8/19/2023,David Rackley,SD,AZ,4,6,205,15,14.2,190,190.8,-0.8,92.7,93.1,-0.4,91.7,-0.42,2.06,93.62,93.61999999999999,30,Rookie
1551,1551,8/15/2023,David Rackley,STL,OAK,6,2,153,17,14.2,136,138.8,-2.8,88.9,90.7,-1.8,90.8,0.38,2.4,93.62,93.61999999999999,30,Rookie
1552,1552,8/10/2023,David Rackley,BAL,HOU,5,4,125,7,7.6,118,117.4,0.6,94.4,93.9,0.5,97.6,0.17,0.61,93.62,93.61999999999999,30,Rookie
1553,1553,8/5/2023,David Rackley,MIL,PIT,3,2,159,11,12.5,148,146.5,1.5,93.1,92.1,0.9,92.5,-0.47,1.29,93.62,93.61999999999999,30,Rookie
1554,1554,8/1/2023,David Rackley,COL,SD,5,8,175,12,11.3,163,163.7,-0.7,93.1,93.5,-0.4,89.7,0.59,1.61,93.62,93.61999999999999,30,Rookie
1555,1555,7/22/2023,David Rackley,CIN,AZ,4,2,116,6,7.3,110,108.7,1.3,94.8,93.7,1.1,95.7,-0.02,0.52,93.62,93.61999999999999,30,Rookie
1556,1556,7/17/2023,David Rackley,BAL,LAD,4,6,166,5,9.4,161,156.6,4.4,97,94.4,2.6,97.6,-0.54,0.62,93.62,93.61999999999999,30,Rookie
1557,1557,7/9/2023,David Rackley,MIL,CIN,1,0,120,6,5.3,114,114.7,-0.7,95,95.6,-0.6,95.8,-0.33,0.83,93.62,93.61999999999999,30,Rookie
1558,1558,7/5/2023,David Rackley,TB,PHI,4,8,151,5,9,146,142,4,96.7,94,2.7,94,-0.13,0.45,93.62,93.61999999999999,30,Rookie
1559,1559,6/30/2023,David Rackley,TOR,BOS,0,5,143,7,9.9,136,133.1,2.9,95.1,93.1,2,95.8,1.16,1.36,93.62,93.61999999999999,30,Rookie
1560,1560,6/25/2023,David Rackley,COL,LAA,4,3,121,7,6.8,114,114.2,-0.2,94.2,94.4,-0.2,94.2,0,0.46,93.62,93.61999999999999,30,Rookie
1561,1561,6/21/2023,David Rackley,MIN,BOS,5,4,135,6,9.7,129,125.3,3.7,95.6,92.8,2.7,95.6,0.82,1.16,93.62,93.61999999999999,30,Rookie
1562,1562,6/18/2023,David Rackley,LAD,SF,3,7,134,7,9.9,127,124.1,2.9,94.8,92.6,2.2,95.5,0.21,1.11,93.62,93.61999999999999,30,Rookie
1563,1563,6/9/2023,David Rackley,CWS,MIA,2,1,143,5,6.9,138,136.1,1.9,96.5,95.2,1.3,93,0.07,0.41,93.62,93.61999999999999,30,Rookie
1564,1564,6/3/2023,David Rackley,BOS,TB,8,5,161,11,10.1,150,150.9,-0.9,93.2,93.7,-0.6,92.5,-0.13,1.29,93.62,93.61999999999999,30,Rookie
1565,1565,5/27/2023,David Rackley,CLE,STL,1,2,173,11,12.6,162,160.4,1.6,93.6,92.7,0.9,92.5,-0.02,1.42,93.62,93.61999999999999,30,Rookie
1566,1566,5/23/2023,David Rackley,NYY,BAL,6,5,173,11,12.7,162,160.3,1.7,93.6,92.7,1,93.6,0.81,1.45,93.62,93.61999999999999,30,Rookie
1567,1567,5/17/2023,David Rackley,HOU,CHC,7,6,177,15,12.5,162,164.5,-2.5,91.5,93,-1.4,91.5,-0.43,1.83,93.62,93.61999999999999,30,Rookie
1568,1568,5/6/2023,David Rackley,SF,MIL,4,1,152,9,10.3,143,141.7,1.3,94.1,93.2,0.9,90.8,-0.27,1.01,93.62,93.61999999999999,30,Rookie
1569,1569,5/1/2023,David Rackley,LAD,PHI,13,4,179,12,11,167,168,-1,93.3,93.9,-0.6,93.9,0.27,2.13,93.62,93.61999999999999,30,Rookie
1570,1570,4/24/2023,David Rackley,TOR,CWS,5,2,167,11,11.4,156,155.6,0.4,93.4,93.2,0.2,91,1.52,2.18,93.62,93.61999999999999,30,Rookie
1571,1571,4/13/2023,David Rackley,CIN,PHI,6,2,151,9,9.8,142,141.2,0.8,94,93.5,0.5,94,-0.38,1.36,93.62,93.61999999999999,30,Rookie
1572,1572,4/9/2023,David Rackley,DET,BOS,1,4,135,14,8.2,121,126.8,-5.8,89.6,93.9,-4.3,96.3,0.08,1.18,93.62,93.61999999999999,30,Rookie
1573,1573,4/1/2023,David Rackley,MIA,NYM,2,6,195,12,13.8,183,181.2,1.8,93.8,92.9,0.9,91.3,-0.72,1.58,93.62,93.61999999999999,30,Rookie
1574,1574,9/24/2023,Emil Jimenez,WSH,ATL,3,2,129,2,5.3,127,123.7,3.3,98.4,95.9,2.6,97.7,0.03,0.13,92.78076923076924,92.78076923076924,26,Rookie
1575,1575,9/19/2023,Emil Jimenez,KC,CLE,7,6,197,12,11.7,185,185.3,-0.3,93.9,94.1,-0.1,95.4,0.01,1.33,92.78076923076924,92.78076923076924,26,Rookie
1576,1576,9/10/2023,Emil Jimenez,DET,CWS,3,2,134,15,8.1,119,125.9,-6.9,88.8,93.9,-5.1,89.6,-0.87,1.17,92.78076923076924,92.78076923076924,26,Rookie
1577,1577,9/2/2023,Emil Jimenez,STL,PIT,6,7,156,10,11.6,146,144.4,1.6,93.6,92.6,1,92.9,0.04,0.86,92.78076923076924,92.78076923076924,26,Rookie
1578,1578,8/27/2023,Emil Jimenez,SF,ATL,8,5,154,11,8,143,146,-3,92.9,94.8,-1.9,94.2,-0.09,1.23,92.78076923076924,92.78076923076924,26,Rookie
1579,1579,8/22/2023,Emil Jimenez,SD,MIA,0,3,148,10,9.1,138,138.9,-0.9,93.2,93.9,-0.6,93.2,0.6,1.24,92.78076923076924,92.78076923076924,26,Rookie
1580,1580,8/18/2023,Emil Jimenez,OAK,BAL,4,9,168,11,11.8,157,156.2,0.8,93.5,93,0.5,91.7,0.03,1.51,92.78076923076924,92.78076923076924,26,Rookie
1581,1581,8/13/2023,Emil Jimenez,WSH,OAK,8,7,180,8,13,172,167,5,95.6,92.8,2.8,95.6,0.91,1.23,92.78076923076924,92.78076923076924,26,Rookie
1582,1582,8/9/2023,Emil Jimenez,BOS,KC,4,3,125,9,9.3,116,115.7,0.3,92.8,92.5,0.3,91.2,-0.34,1.24,92.78076923076924,92.78076923076924,26,Rookie
1583,1583,8/5/2023,Emil Jimenez,MIN,AZ,12,1,174,17,16.7,157,157.3,-0.3,90.2,90.4,-0.2,87.4,0.19,1.91,92.78076923076924,92.78076923076924,26,Rookie
1584,1584,8/1/2023,Emil Jimenez,TEX,CWS,2,0,119,11,11.2,108,107.8,0.2,90.8,90.6,0.1,89.1,-0.24,1.44,92.78076923076924,92.78076923076924,26,Rookie
